Movie Index,User Index,Rating
421,404,1.0
1649,654,4.0
83,294,2.0
698,693,4.0
126,196,5.0
764,292,3.0
743,429,3.0
959,915,4.0
161,317,5.0
320,233,2.0
303,377,4.0
732,404,1.0
409,517,3.0
194,59,4.0
85,324,3.0
94,193,3.0
150,889,5.0
168,668,3.0
395,795,2.0
404,358,3.0
645,523,5.0
11,424,5.0
659,317,3.0
293,2,2.0
207,298,4.0
311,710,5.0
583,436,3.0
408,243,4.0
37,12,3.0
299,68,3.0
626,129,5.0
920,428,2.0
498,665,4.0
878,316,3.0
507,412,4.0
53,58,4.0
227,55,3.0
794,393,2.0
173,6,5.0
32,292,2.0
747,866,4.0
55,714,5.0
507,143,4.0
525,942,4.0
486,715,5.0
192,715,5.0
825,163,4.0
426,71,5.0
1,278,4.0
95,647,5.0
1231,681,2.0
110,250,3.0
52,454,1.0
120,386,2.0
62,82,4.0
55,254,5.0
98,748,5.0
681,645,3.0
518,616,3.0
683,234,4.0
267,240,4.0
210,923,3.0
402,245,4.0
48,282,4.0
367,192,1.0
25,88,3.0
240,253,4.0
720,267,3.0
193,400,4.0
289,346,3.0
41,726,5.0
285,584,4.0
143,327,4.0
63,43,5.0
492,449,4.0
66,406,1.0
712,869,4.0
354,99,4.0
287,647,4.0
545,6,4.0
55,879,5.0
923,127,3.0
120,444,1.0
144,48,1.0
8,804,3.0
400,415,2.0
945,55,4.0
432,307,5.0
202,397,4.0
516,59,4.0
317,480,1.0
201,312,5.0
281,890,5.0
362,129,3.0
194,384,1.0
244,811,2.0
658,797,4.0
24,222,1.0
86,362,3.0
125,785,4.0
872,516,3.0
943,542,3.0
1020,58,4.0
594,623,3.0
293,140,4.0
14,476,4.0
208,263,5.0
711,21,4.0
196,931,5.0
886,782,5.0
116,478,3.0
828,290,2.0
167,918,1.0
392,797,3.0
447,365,5.0
510,90,5.0
475,853,3.0
689,422,4.0
426,806,4.0
422,843,3.0
10,295,5.0
9,1,2.0
81,523,4.0
707,614,2.0
78,884,4.0
691,715,5.0
216,42,2.0
1273,398,1.0
207,217,3.0
1101,206,3.0
899,205,1.0
350,90,4.0
259,600,4.0
0,660,5.0
1212,185,3.0
282,726,2.0
940,267,2.0
8,203,5.0
738,362,3.0
484,294,4.0
845,485,2.0
762,319,4.0
333,922,5.0
514,155,3.0
755,177,3.0
314,473,5.0
386,121,5.0
404,43,3.0
1290,434,1.0
715,315,5.0
177,654,4.0
287,364,5.0
312,740,4.0
126,53,4.0
1,797,4.0
180,410,5.0
672,834,4.0
398,101,2.0
1006,302,5.0
464,262,4.0
823,455,3.0
312,639,5.0
691,763,4.0
422,290,4.0
30,327,4.0
273,482,4.0
1017,404,1.0
80,523,1.0
1296,294,4.0
0,690,5.0
595,707,4.0
86,605,4.0
207,867,3.0
446,842,2.0
589,424,3.0
257,737,4.0
416,404,2.0
271,870,2.0
1034,329,4.0
582,157,3.0
539,424,2.0
117,717,4.0
513,338,3.0
230,446,2.0
259,69,2.0
55,932,5.0
194,390,2.0
948,61,4.0
526,880,3.0
575,553,4.0
68,880,3.0
777,436,3.0
199,249,5.0
107,520,3.0
474,342,5.0
1117,285,1.0
495,297,5.0
663,353,5.0
650,320,3.0
196,738,1.0
57,532,4.0
1244,200,4.0
299,545,3.0
478,302,5.0
384,670,5.0
321,802,2.0
180,789,4.0
284,853,4.0
391,270,3.0
214,834,4.0
484,229,5.0
15,893,3.0
237,275,5.0
0,531,5.0
325,37,5.0
760,404,1.0
159,706,5.0
1046,215,3.0
95,738,5.0
662,63,3.0
442,658,5.0
312,525,5.0
46,129,3.0
807,621,3.0
188,772,5.0
672,434,3.0
116,276,4.0
913,188,2.0
115,463,4.0
222,143,4.0
62,541,3.0
1299,177,3.0
180,585,4.0
174,805,5.0
448,647,3.0
1180,86,3.0
382,290,2.0
78,176,4.0
126,580,5.0
575,266,3.0
1208,845,1.0
207,505,4.0
418,504,3.0
117,185,2.0
496,715,3.0
268,679,4.0
214,847,5.0
197,296,3.0
140,536,3.0
241,567,4.0
209,93,4.0
299,488,5.0
236,930,3.0
173,404,5.0
409,527,4.0
3,17,3.0
43,285,3.0
510,22,5.0
904,409,4.0
481,730,3.0
708,344,4.0
46,324,3.0
435,576,4.0
97,332,4.0
222,89,4.0
525,255,3.0
858,20,2.0
365,313,4.0
569,58,4.0
95,406,3.0
168,215,3.0
57,487,3.0
353,129,5.0
762,492,4.0
139,600,1.0
78,188,3.0
404,789,3.0
1024,852,4.0
520,86,3.0
565,434,4.0
497,94,3.0
1051,124,2.0
316,377,5.0
390,6,3.0
402,780,4.0
398,298,2.0
88,853,4.0
78,550,5.0
6,718,2.0
481,845,5.0
1098,669,3.0
930,129,2.0
163,822,3.0
651,333,5.0
722,706,3.0
658,263,5.0
300,528,4.0
63,915,5.0
177,415,5.0
146,356,5.0
602,647,5.0
88,559,5.0
469,114,2.0
172,84,3.0
303,356,5.0
175,621,4.0
734,397,4.0
447,536,3.0
1209,689,3.0
654,473,5.0
741,918,4.0
714,84,4.0
210,737,3.0
299,439,3.0
590,871,3.0
190,295,5.0
124,795,4.0
180,641,5.0
293,608,2.0
131,150,5.0
238,726,4.0
422,64,5.0
342,291,2.0
314,144,5.0
590,321,3.0
24,592,3.0
901,719,4.0
552,192,4.0
1601,447,4.0
742,144,1.0
590,270,4.0
222,863,5.0
116,23,4.0
173,896,5.0
85,377,4.0
126,314,5.0
170,915,4.0
28,888,3.0
317,261,5.0
195,406,4.0
824,605,5.0
356,879,5.0
156,839,4.0
567,118,4.0
918,51,5.0
562,842,2.0
565,628,5.0
226,150,5.0
264,624,3.0
454,850,3.0
93,266,3.0
327,158,3.0
131,199,5.0
540,392,3.0
654,730,5.0
188,215,3.0
467,415,5.0
195,184,4.0
558,750,4.0
158,342,2.0
300,296,4.0
451,416,2.0
132,238,3.0
481,69,4.0
432,37,5.0
739,893,4.0
874,729,2.0
153,456,5.0
209,910,3.0
749,417,2.0
1273,748,2.0
182,715,2.0
886,719,5.0
159,84,3.0
1196,853,3.0
1003,845,3.0
32,455,4.0
123,466,5.0
565,692,2.0
585,279,4.0
565,931,4.0
422,369,4.0
94,326,3.0
163,756,3.0
447,93,5.0
844,158,1.0
169,876,5.0
191,232,5.0
267,128,1.0
113,464,4.0
130,416,4.0
169,84,4.0
339,283,4.0
312,930,4.0
871,32,3.0
220,502,5.0
1060,868,1.0
165,565,4.0
507,531,4.0
123,291,4.0
236,88,4.0
519,787,4.0
1196,568,4.0
854,917,5.0
239,298,2.0
160,631,3.0
793,310,4.0
824,405,4.0
654,326,4.0
960,827,2.0
120,890,4.0
1246,109,2.0
3,912,4.0
483,419,5.0
95,715,2.0
1268,449,4.0
58,566,5.0
674,338,4.0
236,870,3.0
426,668,4.0
195,747,3.0
345,283,4.0
333,407,2.0
249,157,4.0
645,526,5.0
137,605,3.0
204,124,5.0
275,265,3.0
49,602,5.0
596,395,4.0
519,293,5.0
721,449,5.0
70,803,4.0
482,397,5.0
339,409,2.0
9,401,2.0
380,58,5.0
370,542,5.0
190,324,3.0
567,378,5.0
189,324,4.0
323,266,3.0
175,377,4.0
443,278,3.0
435,912,3.0
119,278,1.0
6,907,3.0
131,297,5.0
462,797,3.0
13,333,3.0
831,206,3.0
184,765,4.0
669,787,3.0
284,103,4.0
516,497,4.0
889,471,4.0
652,757,3.0
404,681,2.0
110,98,1.0
282,202,5.0
82,282,4.0
322,871,2.0
311,270,2.0
484,380,4.0
391,895,3.0
681,682,1.0
659,91,4.0
681,759,3.0
14,335,4.0
88,384,4.0
135,895,5.0
110,285,5.0
422,755,3.0
681,284,4.0
396,275,1.0
677,503,4.0
272,795,2.0
618,457,2.0
654,703,3.0
483,457,5.0
173,794,4.0
429,21,4.0
1003,93,3.0
175,333,3.0
1539,398,3.0
7,746,5.0
247,916,4.0
291,720,3.0
404,646,4.0
303,531,5.0
1011,909,4.0
357,98,2.0
472,415,2.0
148,89,3.0
194,424,4.0
527,931,5.0
292,159,5.0
407,742,4.0
21,542,3.0
938,915,3.0
67,61,1.0
173,737,5.0
322,577,3.0
282,740,4.0
722,327,3.0
130,666,5.0
180,644,4.0
156,693,4.0
306,628,5.0
57,527,5.0
763,278,3.0
799,275,3.0
126,593,4.0
479,845,5.0
65,304,3.0
888,485,4.0
655,307,3.0
741,769,4.0
858,254,3.0
629,270,2.0
293,881,4.0
768,621,1.0
4,762,4.0
754,307,3.0
110,181,4.0
375,404,5.0
1010,681,4.0
229,458,4.0
257,551,4.0
1014,304,1.0
942,467,3.0
718,560,1.0
146,180,1.0
672,59,4.0
1011,143,4.0
903,893,4.0
331,222,4.0
177,311,5.0
79,794,3.0
401,313,4.0
66,393,5.0
49,745,5.0
696,386,1.0
287,710,1.0
142,183,3.0
220,589,4.0
10,846,3.0
503,685,5.0
291,803,2.0
15,9,4.0
282,298,3.0
626,150,2.0
332,536,2.0
301,787,4.0
1313,220,3.0
530,616,2.0
734,186,4.0
21,752,4.0
701,342,4.0
27,47,2.0
686,450,2.0
49,833,5.0
662,13,5.0
68,19,1.0
558,117,4.0
1054,629,3.0
115,472,5.0
180,497,2.0
324,149,1.0
356,776,5.0
134,521,5.0
499,194,4.0
82,404,1.0
332,262,2.0
656,353,4.0
270,882,2.0
974,748,4.0
707,895,2.0
715,496,4.0
327,876,2.0
469,932,4.0
505,333,3.0
226,690,4.0
249,93,4.0
469,220,3.0
1047,363,5.0
63,289,4.0
78,314,4.0
149,634,3.0
734,268,2.0
1420,200,3.0
193,652,3.0
1015,458,4.0
657,867,3.0
430,773,4.0
31,324,3.0
285,314,5.0
432,746,3.0
565,58,4.0
107,396,4.0
15,285,3.0
117,298,2.0
8,173,5.0
88,351,5.0
818,906,4.0
270,928,2.0
709,298,4.0
825,896,4.0
209,683,3.0
823,879,4.0
226,456,4.0
748,687,5.0
172,285,4.0
545,415,3.0
287,829,1.0
432,63,2.0
1078,776,2.0
654,298,3.0
366,663,3.0
256,726,2.0
1021,78,5.0
743,591,3.0
160,21,4.0
427,268,5.0
1069,200,5.0
323,862,5.0
130,750,5.0
99,467,5.0
184,57,2.0
422,874,5.0
133,405,5.0
180,877,3.0
116,643,4.0
1010,550,5.0
467,242,3.0
1212,187,2.0
517,72,5.0
150,939,3.0
229,406,4.0
18,353,5.0
24,317,5.0
301,460,3.0
123,267,4.0
197,9,3.0
172,711,5.0
520,523,4.0
869,824,3.0
1027,180,2.0
21,275,5.0
284,408,4.0
716,918,3.0
293,476,4.0
71,101,3.0
150,353,3.0
899,38,3.0
204,449,4.0
884,434,3.0
865,629,3.0
427,884,4.0
1013,458,1.0
741,185,3.0
514,616,3.0
431,867,2.0
82,681,3.0
497,898,4.0
225,94,4.0
301,559,5.0
496,294,5.0
175,380,4.0
4,665,2.0
1027,789,3.0
1045,494,5.0
288,553,4.0
312,872,5.0
84,91,3.0
1033,180,1.0
822,312,3.0
1169,294,5.0
339,742,3.0
128,343,4.0
172,300,4.0
513,552,3.0
596,267,2.0
78,659,2.0
1369,935,4.0
169,278,3.0
126,419,5.0
760,55,3.0
24,392,2.0
939,404,1.0
209,624,3.0
318,808,3.0
128,838,4.0
621,404,1.0
100,63,2.0
654,773,1.0
762,836,1.0
293,193,4.0
448,69,2.0
808,795,4.0
82,245,4.0
268,443,4.0
989,180,1.0
323,889,4.0
69,304,4.0
895,396,4.0
992,667,4.0
63,529,5.0
229,494,5.0
506,400,4.0
392,859,2.0
987,488,3.0
167,373,1.0
689,170,3.0
170,772,5.0
244,686,3.0
377,456,4.0
339,445,2.0
470,704,5.0
87,532,4.0
377,449,5.0
767,12,4.0
61,428,3.0
289,449,4.0
126,930,5.0
464,726,2.0
307,643,4.0
178,129,4.0
88,4,5.0
13,647,2.0
402,441,4.0
101,380,2.0
119,787,2.0
553,292,1.0
677,19,4.0
1059,199,3.0
731,773,1.0
724,48,2.0
627,863,4.0
435,832,2.0
745,252,3.0
332,103,2.0
1040,522,4.0
497,84,4.0
6,144,5.0
288,538,4.0
731,628,5.0
128,880,4.0
117,705,3.0
257,739,3.0
1192,565,5.0
1313,177,3.0
568,869,2.0
221,163,4.0
641,405,3.0
196,880,3.0
1046,551,3.0
735,584,4.0
750,32,4.0
143,804,3.0
1220,617,2.0
104,267,2.0
56,456,4.0
470,53,4.0
256,135,3.0
209,762,3.0
549,377,2.0
826,331,4.0
317,453,5.0
120,434,3.0
743,589,4.0
189,124,5.0
95,393,5.0
314,750,3.0
99,787,5.0
78,322,4.0
248,391,1.0
309,774,3.0
222,221,4.0
372,544,3.0
686,796,2.0
698,869,3.0
434,473,5.0
197,270,4.0
293,667,3.0
57,747,4.0
524,404,1.0
206,536,4.0
131,665,4.0
96,287,4.0
123,57,5.0
117,80,2.0
269,696,5.0
549,386,2.0
1006,343,4.0
672,715,4.0
1244,275,3.0
143,550,5.0
3,343,4.0
117,793,2.0
626,714,3.0
508,338,4.0
619,853,2.0
971,803,3.0
660,526,5.0
52,387,5.0
846,557,4.0
254,781,4.0
180,673,4.0
621,392,4.0
119,331,4.0
218,647,4.0
202,386,4.0
678,216,5.0
174,30,5.0
267,862,5.0
49,799,4.0
151,933,4.0
793,17,3.0
181,58,5.0
446,641,4.0
190,214,4.0
1020,552,2.0
1059,398,3.0
1073,392,3.0
70,193,4.0
299,102,3.0
1148,923,3.0
99,311,4.0
3,404,4.0
656,889,5.0
158,373,4.0
32,109,4.0
648,292,4.0
276,333,3.0
528,296,3.0
1183,233,2.0
1116,861,4.0
131,213,5.0
446,880,4.0
740,20,3.0
410,278,3.0
267,286,4.0
648,233,3.0
251,119,3.0
292,795,5.0
480,907,3.0
432,393,4.0
311,344,3.0
773,416,4.0
296,936,4.0
317,885,5.0
333,390,5.0
104,516,1.0
807,302,2.0
977,180,1.0
281,108,3.0
31,416,2.0
15,929,1.0
346,362,3.0
895,384,5.0
109,377,3.0
529,270,4.0
285,490,4.0
771,869,4.0
1078,290,2.0
741,863,4.0
124,260,5.0
260,781,2.0
1069,48,3.0
1,378,3.0
747,781,4.0
534,887,4.0
91,404,1.0
503,560,3.0
388,90,2.0
460,933,4.0
194,267,4.0
520,143,4.0
94,794,4.0
880,720,3.0
157,279,2.0
1218,392,4.0
701,17,3.0
747,434,4.0
231,708,5.0
545,692,1.0
276,482,3.0
134,620,5.0
77,377,3.0
252,415,3.0
285,573,3.0
250,497,3.0
732,560,3.0
516,693,4.0
115,523,4.0
749,531,5.0
1017,845,4.0
173,411,5.0
714,307,5.0
264,471,4.0
44,513,4.0
116,648,5.0
1030,755,2.0
196,262,4.0
923,454,3.0
402,193,2.0
685,641,5.0
408,245,2.0
154,360,3.0
302,538,5.0
433,10,4.0
268,306,4.0
89,55,2.0
55,457,5.0
446,229,1.0
0,471,5.0
864,757,4.0
280,502,3.0
503,253,3.0
681,675,1.0
248,197,2.0
780,789,4.0
62,69,3.0
199,338,5.0
418,534,3.0
1004,565,5.0
99,440,3.0
525,649,4.0
89,243,4.0
1498,384,5.0
293,292,2.0
287,807,3.0
316,536,3.0
565,888,3.0
185,880,3.0
1072,408,4.0
184,566,5.0
649,665,5.0
346,597,3.0
267,149,5.0
479,62,3.0
233,526,5.0
254,591,4.0
470,269,5.0
98,101,2.0
90,888,4.0
628,859,3.0
513,263,5.0
55,268,5.0
228,0,4.0
27,221,5.0
87,903,3.0
119,373,3.0
616,261,3.0
635,888,4.0
615,931,5.0
750,98,4.0
454,533,5.0
1136,353,4.0
208,880,3.0
338,144,3.0
618,753,4.0
741,292,2.0
120,613,4.0
522,131,4.0
754,621,4.0
93,587,2.0
342,81,1.0
78,451,4.0
1229,372,3.0
205,895,3.0
215,23,4.0
285,805,3.0
113,653,5.0
39,12,2.0
510,400,2.0
696,455,4.0
173,487,4.0
151,405,2.0
301,61,3.0
1239,825,5.0
182,503,3.0
503,390,5.0
55,108,5.0
283,160,3.0
1198,935,4.0
470,791,4.0
711,654,3.0
174,479,3.0
177,863,4.0
553,825,4.0
256,539,4.0
321,503,4.0
567,435,5.0
293,504,3.0
651,624,4.0
715,859,2.0
199,649,4.0
276,531,5.0
332,361,5.0
653,805,5.0
226,789,3.0
470,605,4.0
63,344,5.0
444,12,4.0
738,93,2.0
254,122,1.0
49,336,5.0
342,664,3.0
606,353,3.0
1038,720,5.0
905,218,4.0
692,292,4.0
470,359,4.0
147,458,5.0
970,827,4.0
275,49,2.0
470,25,2.0
189,706,5.0
769,71,4.0
723,344,5.0
1126,751,3.0
116,704,5.0
21,644,4.0
6,647,3.0
216,243,5.0
232,895,2.0
365,59,4.0
37,496,3.0
0,42,5.0
194,652,5.0
175,850,4.0
139,494,5.0
558,795,3.0
1035,711,5.0
585,452,2.0
447,499,3.0
836,891,5.0
81,218,1.0
306,14,1.0
885,833,4.0
168,456,5.0
19,333,4.0
731,317,5.0
170,6,3.0
944,124,5.0
70,737,3.0
689,142,2.0
511,638,2.0
264,576,5.0
514,732,5.0
238,681,3.0
1216,415,4.0
540,915,2.0
281,344,3.0
96,275,3.0
210,4,4.0
81,101,2.0
124,221,5.0
418,709,4.0
21,319,5.0
519,408,2.0
236,307,3.0
527,537,5.0
209,522,5.0
47,614,5.0
415,704,3.0
929,285,2.0
146,302,4.0
1198,605,3.0
69,89,5.0
1013,792,3.0
14,895,3.0
72,863,5.0
81,233,3.0
843,159,3.0
128,307,5.0
171,629,3.0
293,908,3.0
238,434,4.0
651,776,5.0
769,542,4.0
510,6,5.0
294,696,3.0
745,654,3.0
657,654,3.0
1171,171,3.0
120,763,5.0
86,780,4.0
1118,58,4.0
503,895,3.0
354,424,3.0
641,268,3.0
332,302,4.0
402,486,4.0
328,439,5.0
76,155,2.0
248,585,2.0
364,268,2.0
755,767,3.0
49,238,5.0
27,286,5.0
214,337,3.0
201,415,4.0
559,619,4.0
417,664,4.0
865,313,4.0
545,444,2.0
356,231,4.0
95,221,5.0
178,564,5.0
234,550,1.0
754,108,5.0
227,647,5.0
227,942,3.0
779,388,3.0
1213,832,4.0
749,419,4.0
689,869,2.0
738,624,3.0
374,762,2.0
0,157,4.0
7,553,4.0
548,795,3.0
221,249,4.0
1114,180,1.0
279,763,4.0
486,5,5.0
248,65,4.0
567,268,2.0
1064,885,4.0
516,534,4.0
2,434,3.0
677,424,1.0
395,307,4.0
1220,275,3.0
1010,157,4.0
120,108,5.0
0,587,4.0
133,235,4.0
1403,188,5.0
95,576,4.0
78,331,5.0
99,306,3.0
557,263,5.0
900,812,1.0
94,560,2.0
715,12,4.0
500,278,3.0
471,880,4.0
108,793,4.0
836,397,4.0
347,99,3.0
875,628,3.0
571,275,3.0
239,773,1.0
1297,292,3.0
91,644,3.0
686,278,4.0
270,545,5.0
8,13,4.0
247,267,3.0
335,354,4.0
659,94,5.0
254,643,4.0
435,765,4.0
590,665,2.0
173,669,4.0
418,609,5.0
271,382,3.0
221,736,3.0
587,726,4.0
197,605,4.0
650,458,3.0
142,377,4.0
301,138,3.0
721,12,3.0
165,6,3.0
495,532,5.0
429,642,5.0
326,465,3.0
1070,804,4.0
12,457,4.0
624,386,2.0
285,139,5.0
782,885,1.0
237,592,4.0
478,463,4.0
1021,309,5.0
470,921,3.0
365,449,3.0
250,195,3.0
520,449,4.0
822,405,3.0
247,554,4.0
180,0,5.0
183,600,3.0
526,649,3.0
626,842,2.0
825,551,2.0
85,183,5.0
404,935,2.0
894,501,4.0
1177,404,1.0
526,102,5.0
475,804,1.0
105,415,3.0
411,290,3.0
3,91,4.0
712,883,3.0
379,292,2.0
357,434,4.0
4,885,3.0
344,563,4.0
769,663,4.0
529,657,4.0
961,706,2.0
22,263,5.0
419,910,4.0
210,43,4.0
992,69,3.0
121,434,3.0
259,342,1.0
24,734,4.0
217,616,2.0
1032,255,4.0
1034,652,2.0
256,377,4.0
510,513,3.0
377,384,1.0
522,665,4.0
467,220,3.0
190,681,3.0
807,86,3.0
143,326,4.0
27,12,5.0
237,43,4.0
196,279,2.0
179,212,5.0
54,895,3.0
743,193,3.0
384,15,5.0
711,292,2.0
653,624,3.0
440,27,2.0
486,122,3.0
524,649,3.0
662,124,3.0
182,96,5.0
430,94,3.0
96,325,4.0
770,756,2.0
317,273,5.0
259,861,5.0
973,255,3.0
180,740,4.0
193,931,5.0
197,405,2.0
229,393,3.0
70,243,4.0
6,191,4.0
605,847,4.0
102,158,1.0
491,839,5.0
630,566,3.0
575,404,1.0
662,523,2.0
569,681,2.0
196,311,4.0
3,12,5.0
478,901,4.0
640,473,4.0
99,918,5.0
116,523,3.0
249,31,4.0
1010,591,4.0
649,861,4.0
185,353,4.0
203,314,5.0
87,243,4.0
418,907,4.0
221,758,5.0
431,43,5.0
749,93,4.0
1028,886,5.0
202,531,5.0
152,693,4.0
1093,335,1.0
762,886,5.0
1004,22,3.0
99,335,3.0
681,109,4.0
210,896,5.0
58,607,5.0
321,172,4.0
267,445,2.0
231,494,5.0
155,0,4.0
741,767,3.0
333,283,3.0
831,797,4.0
131,9,5.0
301,430,3.0
409,662,3.0
1336,302,1.0
1135,151,5.0
176,842,3.0
88,57,3.0
471,748,4.0
511,404,1.0
324,139,3.0
300,850,3.0
474,716,5.0
42,82,4.0
721,689,3.0
654,746,3.0
497,360,4.0
1007,499,4.0
32,832,2.0
507,455,4.0
0,916,3.0
224,496,3.0
303,169,4.0
973,275,2.0
196,428,4.0
363,82,1.0
97,117,5.0
242,681,1.0
114,886,5.0
495,541,4.0
199,449,3.0
968,329,5.0
761,428,4.0
192,829,5.0
422,867,2.0
88,21,5.0
702,706,4.0
282,696,5.0
173,40,4.0
509,854,4.0
424,416,4.0
203,720,5.0
726,416,5.0
88,496,4.0
240,599,5.0
233,681,3.0
332,636,3.0
407,513,5.0
430,351,2.0
114,405,4.0
290,307,3.0
3,536,2.0
212,839,4.0
173,416,3.0
332,495,3.0
391,392,4.0
258,118,4.0
474,25,3.0
482,159,5.0
419,649,3.0
213,408,4.0
822,576,3.0
874,634,2.0
834,150,5.0
331,219,3.0
50,787,4.0
706,186,5.0
587,845,4.0
131,117,4.0
57,436,4.0
275,276,4.0
203,497,2.0
150,444,4.0
81,565,4.0
964,294,4.0
85,491,3.0
479,803,5.0
375,689,3.0
604,405,5.0
312,73,5.0
95,832,5.0
1097,746,4.0
505,933,4.0
169,304,4.0
404,942,4.0
215,406,4.0
470,676,4.0
394,275,2.0
516,795,2.0
64,654,2.0
404,63,3.0
291,823,3.0
384,523,3.0
409,149,4.0
116,628,5.0
202,869,4.0
299,63,3.0
505,536,3.0
173,867,5.0
274,532,4.0
174,411,4.0
11,343,5.0
152,95,4.0
1226,404,3.0
878,893,4.0
346,545,5.0
497,262,5.0
228,921,4.0
65,531,5.0
401,513,4.0
339,633,4.0
268,422,3.0
92,431,2.0
442,803,5.0
162,209,3.0
381,765,3.0
681,283,3.0
336,125,5.0
240,775,1.0
1214,559,2.0
97,932,5.0
779,290,5.0
1187,302,4.0
1090,300,3.0
528,193,4.0
1077,540,4.0
210,649,4.0
92,313,1.0
110,915,4.0
383,63,2.0
377,199,5.0
844,871,3.0
635,200,2.0
9,62,4.0
1053,554,3.0
150,233,3.0
285,386,2.0
430,853,3.0
661,867,2.0
714,434,3.0
366,415,5.0
365,587,5.0
230,307,3.0
754,55,3.0
257,826,3.0
55,491,5.0
21,895,5.0
384,653,4.0
846,654,2.0
494,312,2.0
182,144,5.0
86,495,5.0
1032,83,4.0
173,558,4.0
53,108,3.0
287,628,4.0
356,232,5.0
761,920,2.0
1049,150,4.0
9,311,5.0
287,419,3.0
216,842,4.0
277,221,2.0
634,371,5.0
76,718,3.0
843,373,4.0
183,304,3.0
1647,654,2.0
171,869,4.0
86,342,4.0
324,528,3.0
698,377,4.0
413,378,5.0
110,574,1.0
281,677,3.0
333,6,5.0
548,535,3.0
989,680,4.0
470,539,4.0
142,153,3.0
49,632,4.0
695,295,4.0
81,292,4.0
299,350,5.0
201,477,4.0
434,369,3.0
427,333,4.0
683,69,3.0
234,263,5.0
146,80,4.0
947,782,3.0
947,488,2.0
1372,180,1.0
156,84,3.0
1513,805,3.0
268,654,3.0
120,83,4.0
778,392,3.0
473,898,3.0
312,13,2.0
933,360,3.0
905,12,3.0
654,453,3.0
471,649,3.0
565,312,4.0
1015,428,4.0
67,406,4.0
150,267,3.0
14,478,3.0
245,716,5.0
232,880,3.0
216,576,5.0
49,295,5.0
240,345,4.0
301,519,3.0
632,487,5.0
978,393,5.0
845,173,5.0
234,581,3.0
564,290,2.0
203,740,4.0
740,98,3.0
256,670,5.0
290,909,1.0
222,302,4.0
1134,245,1.0
611,12,4.0
448,737,3.0
462,674,5.0
581,333,5.0
429,644,5.0
273,449,4.0
764,795,3.0
738,317,5.0
1227,932,1.0
863,392,3.0
920,641,5.0
743,864,4.0
947,20,1.0
247,668,4.0
378,421,2.0
238,346,5.0
591,310,5.0
22,386,2.0
743,231,3.0
1285,143,4.0
285,572,3.0
514,307,3.0
123,462,5.0
162,278,5.0
192,69,4.0
190,879,5.0
93,641,2.0
173,496,4.0
153,777,5.0
549,496,4.0
779,879,3.0
416,710,4.0
202,487,4.0
734,400,5.0
476,313,3.0
90,863,5.0
242,608,1.0
566,6,1.0
171,369,4.0
137,693,3.0
596,462,2.0
90,795,2.0
135,5,5.0
735,242,4.0
323,594,3.0
603,408,4.0
311,89,4.0
281,422,4.0
134,121,4.0
218,193,2.0
648,931,4.0
198,338,5.0
52,756,3.0
839,293,3.0
464,379,4.0
233,453,3.0
331,530,4.0
1127,614,1.0
208,137,4.0
208,295,4.0
228,331,5.0
451,200,1.0
210,10,3.0
332,142,5.0
124,868,3.0
484,789,3.0
237,86,3.0
1281,449,3.0
315,649,3.0
332,716,4.0
701,534,1.0
738,710,3.0
206,200,3.0
434,287,4.0
1596,832,5.0
737,398,4.0
1128,213,4.0
741,922,4.0
253,158,3.0
925,496,2.0
61,658,4.0
167,744,3.0
236,575,4.0
326,417,1.0
193,880,3.0
25,435,3.0
1022,732,1.0
288,769,5.0
738,183,3.0
470,163,5.0
938,268,2.0
949,243,1.0
215,658,4.0
156,214,4.0
182,621,4.0
21,653,5.0
257,304,4.0
344,2,3.0
248,837,4.0
274,273,5.0
753,790,4.0
233,605,4.0
171,693,5.0
120,446,5.0
1019,869,3.0
292,431,5.0
497,624,4.0
988,396,1.0
342,424,3.0
303,410,3.0
948,711,4.0
136,58,5.0
383,384,1.0
1206,550,1.0
31,243,2.0
3,209,4.0
754,69,3.0
242,795,3.0
395,200,3.0
577,757,4.0
67,620,4.0
326,172,5.0
215,388,2.0
76,200,2.0
327,771,5.0
332,919,4.0
236,103,3.0
1227,302,2.0
1357,180,1.0
653,869,4.0
601,765,4.0
176,658,5.0
400,243,3.0
679,659,2.0
443,842,2.0
741,444,1.0
223,793,4.0
971,863,2.0
268,666,5.0
346,338,4.0
649,674,5.0
1264,450,4.0
1038,640,4.0
447,813,3.0
596,662,3.0
95,846,4.0
23,370,4.0
98,621,4.0
567,535,4.0
287,732,2.0
665,6,4.0
545,390,3.0
120,342,2.0
160,884,4.0
736,750,4.0
430,279,4.0
180,379,3.0
534,140,5.0
567,620,5.0
751,488,5.0
89,869,4.0
203,531,5.0
174,234,4.0
658,408,5.0
762,662,5.0
212,917,5.0
250,384,2.0
61,424,4.0
569,550,4.0
704,646,4.0
688,543,2.0
133,307,5.0
584,647,3.0
55,118,4.0
299,45,3.0
14,720,4.0
502,311,5.0
171,212,5.0
3,275,4.0
886,445,4.0
22,847,2.0
487,425,5.0
628,193,3.0
422,294,4.0
281,393,3.0
400,683,3.0
716,717,4.0
577,278,4.0
133,24,4.0
525,632,4.0
249,108,2.0
759,254,1.0
270,458,4.0
233,895,4.0
817,12,3.0
894,461,4.0
160,187,3.0
180,861,5.0
99,353,5.0
894,694,1.0
553,637,3.0
71,275,4.0
6,386,5.0
23,69,4.0
